stock_code,stock_name,current_price,base_score,corp_code,corp_name,report_nm,rcept_no,rcept_dt,status,document_status,confidence,export_hits,fx_hits,hedge_hits,foreign_debt_hits,import_cost_hits,fx_exposure_score,negative_score,final_score,evidence_snippet,reason,추천표시
480370,씨케이솔루션,1403.0,0.0,01210677,씨케이솔루션,분기보고서 (2026.03),20260515002025,20260515,OK,OK_ZIP,A,64,51,39,4,0,72,8,139.2,"니다. 4. 매출 및 수주상황 (단위 : 백만원) 사업부문 산업군 구분 2026년(제23기 1분기) 2025년(제22기) 2024년(제21기) 드라이룸 2차전지 수출 33,300 193,315 208,332 내수 4,218 32,299 54,809 클린룸 반도체/디스플레이 수출 299 1,178 6,721 내수 2,254 2",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 115건 / 환헤지/파생상품 단서 39건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
003350,한국화장품제조,8520.0,0.0,00160621,한국화장품제조,분기보고서 (2026.03),20260514001214,20260514,OK,OK_ZIP,A,11,16,13,3,0,71,6,138.9,"예상되고 있습니다. 라. 경기변동의 특성 화장품산업은 내수경기의 영향을 받는 내수산업으로 내수경기와 민간소비 지출추세에 연동하며 경기순환주기를 보여왔으나 최근 수출 성장에 따라 글로벌 산업으로 성장하고 있습니다. 최근에는 기능성 화장품, 더마 화장품, 클린/비건 뷰티, 맞춤형 화장품, 이너뷰티에 대한 관심이 늘어나고 있으며",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 27건 / 환헤지/파생상품 단서 13건 / 외화부채·수입원가 부담 단서 3건 / 공시신뢰도 A,✅
003120,일성아이에스,19880.0,0.0,00146214,일성아이에스,분기보고서 (2026.03),20260515001484,20260515,OK,OK_ZIP,A,33,14,5,2,0,70,4,138.6,2010.05 주식회사 씨스코통상 흡수합병 2012.04 GSK 오구멘틴 라이선스 계약연장 및 공동협력 계약 2015.12 GSK CMO Business(일본 수출) 계약체결 2016.04 세보프레인 흡입액 조지아 첫 수출 2017.02 세보프레인 흡입액 몽골 첫 수출 2018.02 GSK최우수공급업체 선정(아시아태평양지역,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 47건 / 환헤지/파생상품 단서 5건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
003580,HLB글로벌,1567.0,0.0,00169048,HLB글로벌,분기보고서 (2026.03),20260515001945,20260515,OK,OK_ZIP,A,51,12,41,2,0,70,4,138.6,"까지 유통망을 확대해 나아가고 있습니다.[화장품 부문] HLB생활건강은 엘리샤코이 및 테트라포스, 미인실록 브랜드로 화장품 사업을 영위 중입니다. 전 세계적으로 수출 지역이 늘어나고 있으며, 특히 동유럽, 중국, 중동과 같은 큰 시장에서 수출을 주력으로 성장하고 있습니다. 또한 내수 온라인 채널 및 종합몰 등 온라인 소셜에서",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 63건 / 환헤지/파생상품 단서 41건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
063160,종근당바이오,13510.0,0.0,00390055,종근당바이오,분기보고서 (2026.03),20260515000947,20260515,OK,OK_ZIP,A,187,12,10,2,0,70,4,138.6,"축적해 왔습니다. 1968년에는 클로람페니콜 원료에 대한 미국 FDA 승인을 국내 최초로 획득하며 글로벌 품질 기준 충족의 역사를 열었고, 2010년에는 1억불 수출탑을 수상하며 세계 시장에서의 기술력을 공식적으로 인정받았습니다. 종근당그룹의 핵심 계열사인 당사는 현재 경기도 안산시 반월공단 내 안산공장, 충청북도 청주시 오",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 199건 / 환헤지/파생상품 단서 10건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
010580,에스엠벡셀,1631.0,0.0,00147860,에스엠벡셀,분기보고서 (2026.03),20260515000267,20260515,OK,OK_ZIP,A,39,38,7,4,0,71,8,138.2,"매출 및 수주상황 당사가 판매하는 제품별 유형으로는 아래의 표로 나열되어 있으며, 판매 경로의 경우내수는 거래처에서 생산계획을 받아 생산하여 거래처에 납품하며, 수출은 거래처로부터 생산계획을 받아 직수출(L/C, T/T)혹은 간접수출(LOCAL → 생산 →거래처) 형태로 판매합니다. 가. 매출실적 (단위 : 백만원) 사업부문",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 77건 / 환헤지/파생상품 단서 7건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
037270,YG PLUS,3405.0,0.0,00249247,YG PLUS,분기보고서 (2026.03),20260515001527,20260515,OK,OK_ZIP,A,82,22,7,4,0,71,8,138.2,"영위 2 광고물 제작판매 미영위 3 인쇄 및 출판업 미영위 4 홍보, 판촉, 시장조사 대행업 미영위 5 자료처리 용역업 미영위 6 문화 및 기타 영화의 제작 및 수출입업 미영위 7 문화, 스포츠 이벤트 등의 흥행사업 미영위 8 철물, 도장 공사업 미영위 9 음반(멀티미디어 포함) 제작 판매 및 수출입업 영위 10 라디오, 텔",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 104건 / 환헤지/파생상품 단서 7건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
268280,미원에스씨,109300.0,0.0,01234297,미원에스씨,분기보고서 (2026.03),20260515000421,20260515,OK,OK_ZIP,A,74,61,7,4,0,71,8,138.2,"599,813 4. 매출 및 수주상황 (1) 매출실적 (단위 : 백만원) 품 목 매출유형 제 10 기 1분기 제 9 기 제 8 기 에너지경화수지 및 기타 제품 수출 113,442 433,540 406,939 내수 24,661 87,017 90,427 계 138,103 520,556 496,826 원재료 수출 367 1,19",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 135건 / 환헤지/파생상품 단서 7건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
000680,LS네트웍스,2985.0,0.0,01933981,비엔케이제3호스팩,분기보고서 (2026.03),20260515001451,20260515,OK,OK_ZIP,A,22,9,8,0,0,68,0,138.0,"케어 활성화 에너지신기술 목표 - ('25) SMR (Small Modular Reactor) 핵심기술 개발 -> ('28) 표준설계 인가 획득 -> ('30) 수출 및 사업화 - 청정수소 생산기술 국산화 ('27년 1~2MW급, '30년 10MW급) 등 계획 - 민관 매칭 펀드 조성 및 지원으로 원전 초기 연구개발 리스크",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 31건 / 환헤지/파생상품 단서 8건 / 공시신뢰도 A,✅
350520,이지스레지던스리츠,3380.0,0.0,01436628,이지스레지던스리츠,반기보고서 (2026.03),20260515002665,20260515,OK,OK_ZIP,A,28,14,2,0,0,68,0,138.0,사업으로 하고 있습니다.기타 자세한 내용은 동 보고서의 'Ⅱ. 사업의 내용'을 참조하시기 바랍니다.아-2. 종속회사의 주요 사업 종속회사명 사업의 내용 ㈜이지스글로벌레지던스위탁관리부동산투자회사 부동산투자 및 임대 자. 회사의 주권상장(또는 등록ㆍ지정) 및 특례상장에 관한 사항 주권상장(또는 등록ㆍ지정)현황 주권상장(또는 등록,DART corp_code 매칭 / 최근 보고서: 반기보고서 (2026.03) / 수출/해외·환율 단서 42건 / 환헤지/파생상품 단서 2건 / 공시신뢰도 A,✅
377190,디앤디플랫폼리츠,1946.0,0.0,01475609,디앤디플랫폼리츠,사업보고서 (2026.03),20260602000529,20260602,OK,OK_ZIP,A,49,9,41,0,0,68,0,138.0,"초자산으로 하는 주식회사 세미콜론수송위탁관리부동산투자회사 (이하 ""세미콜론수송리츠"")의 지분증권, ⅵ) 아마존 재팬의 일본 허브물류센터를 기초자산으로 하는 이지스글로벌일반사모부동산투자신탁300호(이하 ""이지스300호"")의 수익증권에 투자하였습니다. 이를 통해 발생하는 안정적인 배당수익을 재원으로 당사 주주들에게 배당금을 지급하",DART corp_code 매칭 / 최근 보고서: 사업보고서 (2026.03) / 수출/해외·환율 단서 58건 / 환헤지/파생상품 단서 41건 / 공시신뢰도 A,✅
272450,진에어,5700.0,0.0,00653024,진에어,분기보고서 (2026.03),20260515002097,20260515,OK,OK_ZIP,A,15,39,5,3,0,70,6,137.9,"/모바일 당사 홈페이지), 오프라인(콜센터/공항지점)- 간접판매 : 국내 대리점, 해외 대리점 (2) 판매전략 2026년 1분기 진에어는 미국-이란 분쟁에 따른 글로벌 지정학적 리스크 부각 등 대외 불확실성이 심화되는 여건 속에서도 ""수익성 중심의 탄력적 노선 운영""과 ""수요 변화에 대한 적기 대응""을 통해 내실 경영을 지속하",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 54건 / 환헤지/파생상품 단서 5건 / 외화부채·수입원가 부담 단서 3건 / 공시신뢰도 A,✅
028100,동아지질,17200.0,0.0,00178754,동아지질,분기보고서 (2026.03),20260515001364,20260515,OK,OK_ZIP,A,15,63,6,4,0,70,8,137.2,"련 사업 미영위 21 석면해체공사업, 폐기물처리 및 재활용 관련 사업 영위 22 환경오염방지시설 및 산업환경설비업 사업, 환경사업, 친환경 에너지사업 영위 23 수출입업 영위 24 사회간접자본투자사업 및 항만개발, 준설, 매립업 영위 25 조경, 전기, 전기통신 및 산업설비공사업 영위 26 소방설비업 영위 27 포장공사업 영",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 78건 / 환헤지/파생상품 단서 6건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
044450,KSS해운,9350.0,0.0,00160232,KSS해운,분기보고서 (2026.03),20260515000245,20260515,OK,OK_ZIP,A,54,43,6,4,0,70,8,137.2,"원칙에 따라 운송의 자유성을 확보하고 있으며 선박운항과 취득, 용대선 등의 활동범위 또한 국경을 초월하는 국제성을 띠고 있습니다. 특히, 우리나라의 경우 국제 수출입화물의 99.7%(2022년 기준)가 해운을 통하여 수송되고 있고, 이러한 추세는 아래의 국제 화물수송량 및 분담율에서 보시는 것과 같이 앞으로도 지속될 것으로",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 97건 / 환헤지/파생상품 단서 6건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
055490,테이팩스,13600.0,0.0,00256955,테이팩스,분기보고서 (2026.03),20260513000358,20260513,OK,OK_ZIP,A,60,74,6,4,0,70,8,137.2,6949 인증획득 2021.05 이차전지용 테이프 신규 생산라인 증설 완공 2022.11 소재부품장비 우수기업 산업통상자원부 장관상 수상 2022.12 5천만불 수출의 탑 수상 2023.12 이차전지용 테이프 신규 제조공장 준공 승인(새만금국가산업단지) 2024.11 TISAX 인증획득 2025.12 2025 ESG 자원순환,DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 134건 / 환헤지/파생상품 단서 6건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
078520,에이블씨엔씨,10420.0,0.0,00400857,에이블씨엔씨,분기보고서 (2026.03),20260513000739,20260513,OK,OK_ZIP,A,68,20,6,4,0,70,8,137.2,"6 3.92 4.51 - 합 계 100.00 100.00 100.00 - ※ 상기 기준은 별도재무제표 기준입니다. ※ 중단사업 매출 제외한 금액입니다. (*) 직수출 및 벤더를 통한 간접 수출액도 포함됨. (2) 판매방법 및 조건 당사의 제품판매경로는 크게 해외수출 및 온라인을 통한 판매, 가맹점및 직영점을 통한 판매로 구분",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 88건 / 환헤지/파생상품 단서 6건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
097520,엠씨넥스,20150.0,0.0,00564562,엠씨넥스,분기보고서 (2026.03),20260515000913,20260515,OK,OK_ZIP,A,57,15,6,4,0,70,8,137.2,"프트웨어 관련 개발 및 제조 판매업 11. 정보통신공사업 12. 의료기기 제조 및 판매업 13. 생체인식 인증 및 솔루션 개발, 자문, 공급업 14. 상기 각호 수출입업 및 전자상거래업 15. 제조한 상품에 대한 수리 및 렌탈임대업 16. 기관구내식당업 17. 각항의 부대사업 일체 정관 제2조 【목적】 【종속회사의 내용】 당",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 72건 / 환헤지/파생상품 단서 6건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
109070,주성코퍼레이션,1517.0,0.0,00753643,주성코퍼레이션,분기보고서 (2026.03),20260514001082,20260514,OK,OK_ZIP,A,164,42,6,4,0,70,8,137.2,"미해당 중견기업 해당 여부 미해당 사. 주요 사업의 내용 및 향후 추진하려는 신규사업(1) 주요 사업의 내용 1. 정보통신기기 제조 및 판매업 1. 정보통신기기 수출입 및 도소매 1. 정보통신 서비스업 1. 정보통신망 설계구축 및 자문업 1. 정보통신공사업 1. 차량용 블랙박스 개발, 제조 및 판매업 1. 차량용 필름개발,",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 206건 / 환헤지/파생상품 단서 6건 / 외화부채·수입원가 부담 단서 4건 / 공시신뢰도 A,✅
008500,일정실업,624.0,0.0,00146542,일정실업,분기보고서 (2026.03),20260514001459,20260514,OK,OK_ZIP,A,12,16,3,2,0,68,4,136.6,"는 회사이며, 자동차 내수 시장의 성숙기 진입과 대체소재(인조 및 천연가죽) SEAT의 적용율 증가, 완성차업체의 지속적인 가격인하요구, 경쟁업체와의 경쟁심화, 수출부진 및 내수 경기 침체 등으로 인하여 매출액이 감소하고 있지만, 자동차용 SEAT 원단, 가구용 원단, 신규 프로젝트 수주를 위해 신소재 및 기능성 제품 개발",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 28건 / 환헤지/파생상품 단서 3건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
088790,진도,2390.0,0.0,00557933,진도,분기보고서 (2026.03),20260515000178,20260515,OK,OK_ZIP,A,20,27,3,2,0,68,4,136.6,"지(공장) → 직영 및 위탁매장 → 소비자 (3) 판매방법 및 조건 내수 각 소비자 및 구매자에 대하여 전 사업부문에 걸쳐 - 현금 및 신용카드 등에 의한 판매 수출 각 소비자 및 구매자에 대하여 전 사업부문에 걸쳐 가) 취소불능신용장에 의한 판매 (L/C BASE) 나) 단순 송금방식에 의한 판매(T/T, CHECK BAS",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 47건 / 환헤지/파생상품 단서 3건 / 외화부채·수입원가 부담 단서 2건 / 공시신뢰도 A,✅
000860,강남제비스코,12260.0,0.0,00100939,강남제비스코,분기보고서 (2026.03),20260515001676,20260515,OK,OK_ZIP,A,156,40,13,4,1,70,10,136.5,"공기정화 및 항균기술을 바탕으로 한 신규시장 진출, 시장 선도기술을 적용한 식품포장 접착제 및 폴리우레아 시장지배력 강화, 해외시장 확대, 전자재료용 첨단소재 수출 확대 등 전방위적 활로를 개척하고 있습니다. 복합성형재료 등 부문은 항공우주 및 방위산업, 운송ㆍ운수, 스포츠 등 다양한 분야에서 경량화 소재가 요구되면서 복합",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 196건 / 환헤지/파생상품 단서 13건 / 외화부채·수입원가 부담 단서 5건 / 공시신뢰도 A,✅
001630,종근당홀딩스,40200.0,0.0,00149354,종근당홀딩스,분기보고서 (2026.03),20260515002752,20260515,OK,OK_ZIP,A,388,68,11,2,3,70,10,136.5,"발효 기술력을 바탕으로 한 양질의 항생제 및 면역억제제 등의 원료의약품을 생산하여, 국내외 유수의 제약회사에 공급하고 있습니다. 완제의약품을 국내외에서 구입하여 수출 및 국내 공급하고 있으며, 국내 제약회사의 완제의약품 등의 무역대리업무 등을 수행하고 있습니다. 또한 회사는 50여년에 걸쳐 체득한 발효기술과 특허기술을 통해",DART corp_code 매칭 / 최근 보고서: 분기보고서 (2026.03) / 수출/해외·환율 단서 456건 / 환헤지/파생상품 단서 11건 / 외화부채·수입원가 부담 단서 5건 / 공시신뢰도 A,✅
